0,1
من يوم السبت.,منذ أمس .
هل نودي على رقم هذا المقعد ؟,هل نودي على رقم هذا المقعد ؟
باخذك الى مقعدك. من هنا، لو سمحت.,سأذهب بك على مقعدك . من هنا ، من فضلك .
ما هي الفوارق بين هذه الفنادق ؟,ما هي الفوارق بين هذه الفنادق ؟
الغرفة صغيرة جدا.,هذه الغرفة صغيرة جداً .
هل لي أن استعير مجفف شعر ؟,هل لي أن استعير مجفف شعر ؟
انا كنت مسؤول عن الموظفين لفترة عشان جذي احب اتكلم مع الناس.,كنت مسئول عن الأفراد لبعض الوقت ولذلك أنا مهتم بشكل خاص بالتحدث مع الناس .
كلا . هذا الرصيف مخصص للقطار الذي يسير في الاتجاه المعاكس .,كلا . هذا الرصيف مخصص للقطار الذي يسير في الاتجاه المعاكس .
عندك مترجم فوري ياباني؟,هل لديكم مترجم ياباني ؟
حسنا . ابدأ .,حسنا . ابدأ .
لا. كنت مستعجل. شسوي؟,كلا كنت في عجلة من أمري . ماذا أفعل ؟
إنني من كولورادو . من أي المناطق في اليابان أنت ؟,إنني من كولورادو . من أي المناطق في اليابان أنت ؟
لو سمحت اضغط هذول.,من فضلك اكوي هؤلاء .
ممكن تقول لي فتح الخط الدولي لليابان؟,هلا أخبرتني بالرقم الكودي للاتصال باليابان ؟
الموقع كان على كرسي في الردهة.,المكان كان على كرسي في البهو .
إنها تغادر من محطة حافلات رقم اثنان .,إنها تغادر من محطة حافلات رقم اثنان .
اي، بس ممكن تخلي الشناط الخفيفة على الرف اللي فوق راسك؟,نعم ، لكن هلا تركت الأمتعة الخفيفة على الرف فوق رأسك ؟
ما هو أخر موعد للوصول إلى مكتب المراجعة لهذه الرحلة في المطار ؟,ما هو أخر موعد للوصول إلى مكتب المراجعة لهذه الرحلة في المطار ؟
اي. على حسب النشرة الجوية الأسبوعية، الجو بيتم زين هالأسبوع.,نعم . طبقاً للنشرة الجوية الأسبوعية ، فسوف يظلّ الجو حسناً هذا الأسبوع .
لقد فقدت عدساتي اللاصقة بالقرب من هنا . هل بحثت عنها معي ؟,لقد فقدت عدساتي اللاصقة بالقرب من هنا . هل بحثت عنها معي ؟
هذيلا مو مصنوعين في اليابان، صح؟,لم تصنع هذه باليابان ، أليس كذلك ؟
لا، بس أبا ازور.,"ل , ا أريد فقط الزيارة بدون ميعاد ."
من فضلك اختر نبيذاً جيداً لوجبتنا .,من فضلك اختر نبيذاً جيداً لوجبتنا .
مداك تحول عملات اجنبية؟,هل تغير عملات أجنبية ؟
أعطني تذكرتين للجاليري ليوم الخميس هذا .,أعطني تذكرتين للجاليري ليوم الخميس هذا .
التنانير القصيرة مع الأحذية ماطلعت من الموضة.,إن الجونلات القصيرة ومعها الأحذية الطويلة لن تنقضي موضتها .
انهم جوعي .,انهم جوعي .
عندي موعد الساعة السابعة .,عندي موعد الساعة السابعة .
تعرف اذا في مطعم اسباني قريب من هني؟,هل تعرف أي مطعم أسباني بالقرب من هنا ؟
كم تستغرق مشياً على الأقدام ؟,كم تستغرق مشياً على الأقدام ؟
دعني اشتري لك مشروبا .,دعني اشتري لك مشروبا .
هل سيارات الأجرة تأتي إلى هنا ؟,هل سيارات الأجرة تأتي إلى هنا ؟
لما اشوف الأسعار رخيصة قد كدا، احس انه سخافة اشتري أي شيء من اليأبان.,عندما أرى الأسعار بهذا الرخص ، يبدو الأمر سخيفاً أن أشتري أي شيء في اليابان .
أيش فيه مكان حلو حق رحلة ليوم واحد؟,أين يوجد مكان لطيف لقضاء نزهة ليوم واحد ؟
اعذرني. تقدر تعلمني وين موقف التكاسي؟,معذرة . هل لك أن تدلني على مكان موقف سيارات الأجرة ؟
كم الاجرة؟,كم الأجرة ؟
شنو اسم الرسام؟,ما هو اسم الرسام ؟
امش مجمعين عقب لف يمين.,اترك تقاطعين وانعطف لليمين .
تبا تناخذ من المطار؟,هل تريد أن يأتي أحد ليأخذك من المطار ؟
في جامع كرات.,هل يوجد ولد لجمع الكرات ؟
اوه، هالصوت كانه عالي.,"أوه , يبدو كأنه قرعة ."
بغيت اشتري نظارة جديدة.,أريد شراء نظارة جديدة .
كم عدد التوقفات حتى أغير؟,كم محطة قبل التحويل ؟
بنوصل متأخرين نص ساعة.,سنصل بعد ثلاثين دقيقة من الوقت المقرر .
عامل مكالمات يتكلم ياباني، لو سمحت.,أريد عامل تشغيل يتحدث اليابانية من فضلك .
استانست بشوفتك، سيد سميث.,يسرني لقاءك ، سيد سميث .
كان المفروض اطرشهم بالبريد الجوي.,كان يجب علىّ إرسالها بالبريد الجوي .
بغيت ارسل فاكس.,أود أن أرسل فاكس .
في رسايل حقي؟,أية رسائل لي ؟
بدفع الفرق، لو سمحت سو الحسابات.,"سأقوم بدفع الفارق , لذلك من فضلك اعد الحساب ."
ابغا بعض قوة الجسم.,أود بعضاً من القوة الجسدية .
إنني في نفس السن .,إنني في نفس السن .
واجد صغير.,إنه قليل جداُ .
سأكون هنا حتى التاسعة . يحدوني الأمل أن تتمكن من القبض على المجرم في أقرب وقت ممكن .,سأكون هنا حتى التاسعة . يحدوني الأمل أن تتمكن من القبض على المجرم في أقرب وقت ممكن .
التكييف لا يعمل .,التكييف لا يعمل .
عندك هذي بنفس التصميم لكن بكعب اعلى؟,هل لديك نفس هذا التصميم بكعب أعلى ؟
وين اقدر اروح اسوي الإجراءات الرسمية؟,أين يمكنني أداء الإجراءات الرسمية ؟
اي، تقدر. هذي بطاقة الأمتعة وبطاقة الصعود مالتك.,أجل ، يمكنك ذلك . هاهي بطاقة المطالبة وبطاقة المرور للصعود على متن الطائرة .
ممكن تنتظرني هني؟ برجع بعد شوي.,هلا انتظرتني هنا ؟ سأعود بعد بضعة دقائق .
من فضلك أحضر لي الإفطار .,من فضلك أحضر لي الإفطار .
هذا لطف منك .,هذا لطف منك .
اسمي هيسائي جيبا. انا ياباني.,اسمي هيساي تشيبا . أنا ياباني .
"هل هناك خط لمترو الأنفاق يذهب إلى "" سيفيك سنتر "" ؟","هل هناك خط لمترو الأنفاق يذهب إلى "" سيفيك سنتر "" ؟"
سأعود إلى اليابان الاثنين المقبل .,سأعود إلى اليابان الاثنين المقبل .
متى بنوصل؟,متى سنصل ؟
لو سمحت خل اغراضك تحت الكرسي.,من فضلك ضع أمتعتك تحت هذا المقعد .
ممكن اكلم عامل مكالمات ياباني؟,هل يمكنني أن أتحدث إلى أحد الموظفين اليابانيين المسؤول عن الاتصالات الهاتفية ؟
اوكي، بتنتظرك الرسايل في اقرب شباك تذاكر. شكراً لأنك اتصلت في تذاكر برودوي.,حسنا ، سوف تكون التذاكر بانتظاركم في نافذة تذاكر المسرح . شكراً على اتصالكم بشركة تذاكر برودواي تيكتز .
من فضلك الفاتورة هذه الليلة .,من فضلك الفاتورة هذه الليلة .
قبل أن ننهي العمل ، هلا أعطيتني بضعة دقائق ؟,قبل أن ننهي العمل ، هلا أعطيتني بضعة دقائق ؟
شكراً جزيلاً لك على مساعدتك لي خلال رحلتي إلى الولايات المتحدة الأمريكية .,شكراً جزيلاً لك على مساعدتك لي خلال رحلتي إلى الولايات المتحدة الأمريكية .
كيف تحب أن تأكل البيض ؟,كيف تحب أن تأكل البيض ؟
تقدر تأخذ رسالة، لو سمحت؟,من فضلك هل يمكنك أن تتلقى رسالة ؟
كسرت نظارتي.,كسرت نظارتي .
باقوا بوكي في المترو.,لقد سُرقت مني محفظتي وأنا في مترو الأنفاق .
هل الأفضل إبلاغ الشرطة ؟,هل الأفضل إبلاغ الشرطة ؟
أنوي الإقامة لمدة خمسة أيام .,أنوي الإقامة لمدة خمسة أيام .
عشرة دولارات بتكون كافية للتاكسي؟,هل عشرة دولارات ستكون كافية للذهب بالتاكسي ؟
ممكن توريني الطريق؟,هل لك أن تدلني على الطريق ؟
حصل لي الشرف، اخوي.,"أنا سعيد بمعرفتك , يا سيدي ."
انا بدفع بروحي.,سأدفع بنفسي .
"إنه يود قتلي . انظر ، أسد لي معروفاً . اذهب إلى الحمام , وافتح نافذة وانتظر هناك .","إنه يود قتلي . انظر ، أسد لي معروفاً . اذهب إلى الحمام , وافتح نافذة وانتظر هناك ."
مو متأكد اذا جوازي انباق او طاح من جيبي.,لست متأكدا ما إذا كان جواز سفري نُشل أم أنه ببساطة سقط من جيبي .
يبت شهادة الطب مالتي من اليابان.,لقد أحضرت الشهادة الطبية لطبيبي من اليابان .
اليوم الصبح سيد كاواكامي بيزور عميل.,هذا الصباح السيد كاواكامي يزور عميلاً .
