0,1
عندك فكرة انت رايح فين؟,هل لديك أي فكرة إلى أنت ذاهب ؟
كويس. ممكن تصحينى بعد تلت سعات، لو سمحت.,"نعم . أيقظني من النوم بعد ثلاثة ساعات , من فضلك ."
ده فيها حمايه من الشمس؟ اد ايه الحمايه اللي بيديها؟,هل هذه بها واقي من الشمس ؟ وما مدى الحماية التي توفرها ؟
"إلى شارع بارك أفنيو رقم اثنان ثمانون , من فضلك .","إلى شارع بارك أفنيو رقم اثنان ثمانون , من فضلك ."
أشعر بدوار .,أشعر بدوار .
"انه فنان غالي الثمن للغاية . و لذلك , خذ حذرك من فضلك .","انه فنان غالي الثمن للغاية . و لذلك , خذ حذرك من فضلك ."
أعتقد إن اجتماع زي ده هايكون فرصة كويسة لنا إننا نعرف ونفهم بعض شخصيا.,أعتقد اجتماعاً كهذا يعطينا فرصة طيبة لكي نعرف ونفهم بعضنا البعض بصفة شخصية .
نعم . أية خدمة ؟,نعم . أية خدمة ؟
فى نايت كلاب كويس بعرض فلامنكو؟,هل يوجد ملهى ليلي جيد به عرض رقصة الفلامنكو ؟
راجل خبطني . و يعد كده اخدت بالي ان المحفظة راحت .,ارتطم بي شخص وبعد ذلك اكتشفت أن محفظتي قد سرقت .
شنطتي اتسرقت في طرقة الفندق .,لقد سرقت حقيبتي في ردهة الفندق .
بس كوباية ميه، لو تكرمت .,"فقط , كأساً من الماء , من فضلك ."
باقي خمس دولارات، لو سمحت .,الباقي خمسة دولارات ، من فضلك .
حوالي ثلاثة ملايين ونصف المليون ين .,حوالي ثلاثة ملايين ونصف المليون ين .
تحب تسوية اللحمة إزاي؟,كيف تحب أن يطهى اللحم ؟
نحن نأخذ عشرين عطلة مدفوعة الأجر في العام الواحد .,نحن نأخذ عشرين عطلة مدفوعة الأجر في العام الواحد .
معاك خريطة للمترو؟,هل لديك خريطة لمترو الأنفاق ؟
"معذرة ، لكن كلمة "" أوميديتوجوزايماسو "" طويلة جداً لدرجة أنه يصعب عد عدد الكلمات . وحيث إنه لا يجب ألا يزيد عدد حروف كل كلمة عن خمسة عشر حرفاً ، أريدك أن تقسمها إلى اثنين .","معذرة ، لكن كلمة "" أوميديتوجوزايماسو "" طويلة جداً لدرجة أنه يصعب عد عدد الكلمات . وحيث إنه لا يجب ألا يزيد عدد حروف كل كلمة عن خمسة عشر حرفاً ، أريدك أن تقسمها إلى اثنين ."
ممكن اخد بالي منه؟,هل يمكن أن أرعاه ؟
حأحتاج حمايه ضد البرد على قمة الجبل؟,هل سأحتاج إلى حماية من البرد فوق قمة الجبل ؟
هنا دول انواع مختلفة .,هاك بعض أنواع مختلفة .
أنا عاوز واحد يمسك ورق جوابات عادي من غير ميلفهم.,أريد الشخص الذي يعد وثائق عادية في حجم ورقة الخطاب بدون الحاجة إلى طيهم .
بتقفل الساعة كام؟,ما مواعيد انتهاء العمل ؟
يلعن كدة. يلعن كدة. يلعن كدة. يلعن كدة. أنا أتعودت على وشها.,اللعنة . اللعنة . اللعنة . اللعنة . لقد كبرت معتاداً على وجهها .
عاوز أحجز كرسيين على الرحلة تمنمية سبعة وسبعين.,أريد أن أحجز مقعدين علي رحلة الطيران ثمانية ، سبعة و سبعين .
ميت ين للدولار.,مائة ين مقابل الدولار .
هذا هو . الممثل عظيم حقاً,هذا هو . الممثل عظيم حقاً
أنا مقيم بفندق هيلتون سي سايد . تعرف ، أنا بحاجة إلى تلك الحقيبة فإن بها كل ملابسي .,أنا مقيم بفندق هيلتون سي سايد . تعرف ، أنا بحاجة إلى تلك الحقيبة فإن بها كل ملابسي .
ولكن لا ضرورة لدفع بقشيش .,ولكن لا ضرورة لدفع بقشيش .
ستونهنج شكلها حلو. في أي رحلات بتروح هناك؟,يبدوا ستونهينج ممتعاً . هل يوجد أي جولات تذهب بالقرب من هناك ؟
ما هو حجر البخت ليونيو ؟,ما هو حجر البخت ليونيو ؟
الساعة كام دلوقتي في اليابان ؟,ما الوقت الآن في اليابان ؟
مقلية، من فضلك .,مقلي من فضلك .
هيً دي كل شنطك؟,هل هذه كلها هي حقائبك ؟
ممكن مربى؟,هل يمكن أن أخذ بعض المربى ؟
فيليس عيط جامد لما سمع الاخبار .,أجهش فيلز في البكاء فور سماع النبأ .
موظف تليفون بيتكلم يابانى، لوسمحت.,أريد عامل تشغيل يتحدث اليابانية من فضلك .
هو فيه أي حد بيتكلم إنجليزي هنا؟,هل يتكلم أي شخص هنا الإنجليزية ؟
نعم ، هي ، لأنك تستطيع أن ترى العلم أمام مكتب البريد .,نعم ، هي ، لأنك تستطيع أن ترى العلم أمام مكتب البريد .
ليه محطتش شوية فلفل اسود كمان فيه؟,لماذا لا تضع القليل من الفلفل عليه ؟
أين أقرب مدخل ؟,أين أقرب مدخل ؟
هل يتوقف القطار في أديليد ؟,هل يتوقف القطار في أديليد ؟
الاسم أوكادا . لدينا حجز في الساعة السابعة .,الاسم أوكادا . لدينا حجز في الساعة السابعة .
عايز آخد حاجة من شنطي.,أود أن أخرج شيئا من حقيبتي .
عايز فيش بميه دولار، من فضلك .,أريد مائة دولار فكة ، من فضلك .
البيتزا دى لذيذة. مين عملها؟,البيتزا لذيذة . من صنعها ؟
هل يمكننا ترك أشياءنا ما عدا الأشياء القيمة في الحافلة ؟,هل يمكننا ترك أشياءنا ما عدا الأشياء القيمة في الحافلة ؟
هل يمكنك تنزيل حقائبي ، من فضلك ؟,هل يمكنك تنزيل حقائبي ، من فضلك ؟
دة مصنوع من القطن؟,هل هذا مصنوع من القطن ؟
عايز كشاف.,أولد الحصول على مصباح كاشف .
خليه برقية مستعجلة، لو سمحت.,اجعلها برقية عاجلة ، من فضلك .
انتي طلبتي سرير صغير لطفلك؟,هل طلبت سرير أطفال لطفلك ؟
هل تعتقد أن نزهة الغد ستقام في الداخل ؟,هل تعتقد أن نزهة الغد ستقام في الداخل ؟
تفضل كرسي جنب الشباك ولا على الممر؟,هل تريد مقعداً بجوار النافذة أم بجوار الممر ؟
عندنا حفلة مساء الجمعة . لماذا لا تنضم لنا ؟,عندنا حفلة مساء الجمعة . لماذا لا تنضم لنا ؟
لو سمحت ابعت شنطتي هنا.,من فضلك أرسل بريدي إلى هنا .
أنا معملتش حجز.,لم أقم بالحجز .
هل علي أن أحصل على التأمين ؟,هل علي أن أحصل على التأمين ؟
هى ايه موضة الشعر دلوقتى فى امريكا؟,ما نوع تسريحة الشعر المحببة في الولايات المتحدة الأمريكية الآن ؟
"حسناً , سيدي . دعني أعتني بأمتعتك أولاً .","حسناً , سيدي . دعني أعتني بأمتعتك أولاً ."
عيد العمال. ده يوم الشكر لكل اللي بيدعموا المجتمع بشغلهم.,عيد الشكر والعمال ، فهو يوم الشكر لكل الذين ساندوا المجتمع بأعمالهم .
أشعر بدوار بسيط .,أشعر بدوار بسيط .
ممكن من فضلك تركببني محطة بوستون؟,هل يمكنك أن تأخذني من عند محطة بوسطن ؟
فاهم. إنت بس بتدفع فلوس زيادة.,إنني أفهم . أنت تدفع رسماً زائداً فحسب .
عندي حجز في السابعة .,عندي حجز في السابعة .
لو سمحت. ممكن تقوللى فين محطة التاكسى؟,معذرة . هل لك أن تدلني على مكان موقف سيارات الأجرة ؟
بكام أقدر ابعت جواب مسجل لفرنسا؟,كم تكلفة إرسال خطاب مسجل إلى فرنسا ؟
بياخد وقت علشان يتعمل . بس ده حاجه من اكتر الحاجات المشهورة عندنا .,إنها تأخذ بعض الوقت لكي نعدها ، ولكنها واحدة من أشهر منتجاتنا .
عذراً . هل يوجد محل كتب قريب من هنا ؟,عذراً . هل يوجد محل كتب قريب من هنا ؟
ياخد وقت اد ايه لحد مالبراعم تتفتح و تبقى زهور؟,كم يستغرق الوقت قبل أن تتفتح البراعم إلى زهرات ؟
ما هي أكثر الأشياء التي تثير اهتمامك الآن ؟,ما هي أكثر الأشياء التي تثير اهتمامك الآن ؟
ده ماشي، بس حيكون فية مصروفات توصيل ميتين دولار.,هذا جيد . لكن سيكون هناك انخفاض في المصاريف مائتين دولار .
"سنقابلك عند حمام السباحة حوالي الساعة الواحدة , موافق ؟","سنقابلك عند حمام السباحة حوالي الساعة الواحدة , موافق ؟"
أسف، مش قادر افهمك . ممكن تتكلم بشويش شوية، من فضلك؟,آسف ، لا يمكنني متابعتك . هل من الممكن أن تتحدث ببطء أكثر من فضلك .
ممكن أفضل هنا لتلات ليال.,سنبقى لمدة ثلاث ليال .
معظم اليابانيين بياكلوا أخطبوط وسبيط.,معظم اليابانيين يأكلون الأخطبوط والحبار .
