0,1
أجل . إنها مشكلة تخلص من الفضلات .,أجل . إنها مشكلة تخلص من الفضلات .
رح استنى ليفضى التراس.,سأنتظر حتى يتاح الجلوس في التراس .
أريد الذهاب إلى مكان جميل .,أريد الذهاب إلى مكان جميل .
لو سمحت فرجيني ساعات رجالية.,من فضلك أرني بعض الساعات الرجالي .
اصطحبت أخوتي الصغار إلى حديقة الحيوانات ؟,اصطحبت أخوتي الصغار إلى حديقة الحيوانات ؟
الآن بمقدورك أن تأخذ واحداً مما يخصّني .,الآن بمقدورك أن تأخذ واحداً مما يخصّني .
هل تحتوي على حمام ومرحاض ؟,هل تحتوي على حمام ومرحاض ؟
مين كاتب المسرحية؟,من هو مؤلف المسرحية ؟
فيي أحصل على بطاطا مهروسة من دون مرقة؟,هل يمكنني أن أحصل على بعض البطاطس المهروسة ولكن من غير صلصة ؟
أريد أن أحجز غرفة .,أريد أن أحجز غرفة .
ليس من الأدب أن تسأل الناس كم يتقاضون .,ليس من الأدب أن تسأل الناس كم يتقاضون .
بفضل واحد بالطيارة من إدام.,أفضل واحدا في مقدمة الطائرة .
بدي إبعت هيدا للغسيل. أمتين رح يكون جاهز؟,أريد أن أرسل هذا إلى المغسلة . متى ستكون جاهزة ؟
شكراً جزيلاً . واترك هذا المنظر كما هو .,شكراً جزيلاً . واترك هذا المنظر كما هو .
من فضلك توخي مزيدا من الحذر في المستقبل .,من فضلك توخي مزيدا من الحذر في المستقبل .
استعملت البراد؟,هل استخدمت الثلاجة ؟
بفهم . عمول معروف عبي هالإستمارة . يمكن ما نكون قادرين نلاقيه، كرمال هيك لازم تدق لشركة الإئتمان تبعك .,أنا فاهم . من فضلك املأ هذه الاستمارة . قد لا نستطيع العثور عليها ، ولذلك يجب عليك الاتصال بشركة الائتمان .
وين المنحدر؟,أين المنحدر الدائري ؟
بدي اشتري ست كرافاتات . بتعملي خصم؟,أود شراء ستة رابطات عنق . هلا أعطتني خصماً ؟
عندك اي شي اطول؟,هل لديك أي شيء لفترة أطول قليلاً ؟
ها ها . صباحو بوقتك . معليه.,ها-ها . صباح الخير حان دورك . إنه على ما يرام .
أي ترين باخد تا روح عأوكلاند؟,أي قطار يجب أن آخذه للذهاب إلى أوكلاند ؟
سوف نحضرها الآن . ما هو رقم غرفتك ؟,سوف نحضرها الآن . ما هو رقم غرفتك ؟
أعتقد أنني تركت كاميرتي وغادرت عندما كنت أتناول العشاء هنا الليلة الماضية .,أعتقد أنني تركت كاميرتي وغادرت عندما كنت أتناول العشاء هنا الليلة الماضية .
عشرة طوابع فئة اثنين وثلاثين سنت من فضلك . هل يوجد لديكم أي طوابع جميلة ؟,عشرة طوابع فئة اثنين وثلاثين سنت من فضلك . هل يوجد لديكم أي طوابع جميلة ؟
بوابة الطلعة تبعك عالطيارة رقما سبعتعش.,بوابة ركوبك الطائرة رقم سبعة عشر .
كيف باكل إجرين السلطعون الكبار؟,كيف أكل مخالب الكابوريا الكبيرة هذه ؟
إلى اليابان من فضلك .,إلى اليابان من فضلك .
شو عند ماركات؟,ما هي الماركات التي توجد لديك ؟
عندي برغي حديد بالعضم.,لدى دبوس معدني .
البراد معطل.,إن الثلاجة معطلة .
أنا هلأ بمطار كينيدي. شو أسرع طريء تأوصل عالأوتيل اللي نازل في؟,أنا في مطار كينيدي الآن . ما أسرع وسيلة للوصول إلى فندقكم ؟
سأحتاج إلى بطاقة ائتمان .,سأحتاج إلى بطاقة ائتمان .
ما عندي وصفة .,ليس لدي تذكرة طبية .
خمسة و ثلاثين ساعة، باستثناء ساعة واحدة للغدا . شو بخصوص شركتك باليابان؟,خمس وثلاثون ساعة باستثناء ساعة للغداء . ماذا عن شركتكم في اليابان ؟
انفخت دولابي.,عندي إطار فارغ من الهواء .
كلون مواد مطبوعة.,هذه كلها مطبوعات .
وين أأرب مصور؟,أين أقرب مصور ؟
بدي بيصتين الميلة المحمصة من فوء إزا بتريد.,أريد اثنين من الأومليت ، من فضلك .
أعطيني فيلماً سينمائياً ستة عشر ملي مع إمكانيات صوتية .,أعطيني فيلماً سينمائياً ستة عشر ملي مع إمكانيات صوتية .
رح إبقى بأوتيل الهيلتون. رح كون هون بس لتلات تيام .,سأقيم في فندق هيلتون . سأكون هنا لمدة ثلاثة أيام فقط .
فيك تنزل بالسوق عطريقنا؟,هل لك أن تتوقف عند السوق فى طريقنا ؟
فك لي هذه الدولار فكة صغيرة ، من فضلك .,فك لي هذه الدولار فكة صغيرة ، من فضلك .
إنتباه، إذا بتريد.,انتبهوا من فضلكم .
فيك تصرفهن للدولار، عمول معروف؟,هل لك أن تغيرهم إلى دولارات من فضلك ؟
اديه كلن سوا؟,كم تكلف إجمالاً ؟
لأ، هيك بكفي.,لا ، هذا يكفي .
ستضطر إلى أن تأخذها إلى الكاونتر الخاص بتغليف الهدايا .,ستضطر إلى أن تأخذها إلى الكاونتر الخاص بتغليف الهدايا .
استدع سيارة إسعاف بسرعة ، من فضلك .,استدع سيارة إسعاف بسرعة ، من فضلك .
اوه ، ياه ، هذا لذيذ جداً . أنت طباخ جيد . أتمنى لو كنت اعرف كيف أعده .,اوه ، ياه ، هذا لذيذ جداً . أنت طباخ جيد . أتمنى لو كنت اعرف كيف أعده .
ليس من الأدب أن تـُحدث صوتا أثناء مضغك للطعام .,ليس من الأدب أن تـُحدث صوتا أثناء مضغك للطعام .
الجو شديد البرودة هذه الليلة .,الجو شديد البرودة هذه الليلة .
ما تضايقني.,لا تضايقني .
شكراً لك . أتمنى لك نفس الشيء .,شكراً لك . أتمنى لك نفس الشيء .
طلاء غير لامع ، من فضلك .,طلاء غير لامع ، من فضلك .
هل يمكن أن تعتني بها من الساعة التاسعة صباحا حتى الثالثة ؟,هل يمكن أن تعتني بها من الساعة التاسعة صباحا حتى الثالثة ؟
لقد أصبت بوخزه من الشوك الذي يغطي ظهر قنفذ البحر .,لقد أصبت بوخزه من الشوك الذي يغطي ظهر قنفذ البحر .
أود أن أنام .,أود أن أنام .
الشخص المسؤول ليس موجودا الآن . سيكون هناك حالما يعود .,الشخص المسؤول ليس موجودا الآن . سيكون هناك حالما يعود .
المربع السكني الرابع بعد مقهى ستاربك .,المربع السكني الرابع بعد مقهى ستاربك .
في البداية نود مشاهدة وول ستريت .,في البداية نود مشاهدة وول ستريت .
هل تعرف أي من المتاجر التي يعمل بها موظفين مبيعات يابانيين ؟,هل تعرف أي من المتاجر التي يعمل بها موظفين مبيعات يابانيين ؟
اوك ماشي .,حسناً ، رائع .
فيك تنصحني باوتيل منيح؟,هلا نصحتني بفندق جيد ؟
بدي إكوي هالتياب.,أريد أن تكووا لي هذه الملابس .
عمول معروف بعات رزمة سمك القد.,من فضلك أرسل هذا الطرد والدفع نقدا عند التسليم .
كيف الأكل؟,ما رأيك في الطعام ؟
هل يمكن الدفع باستعمال شيك سياحي ؟,هل يمكن الدفع باستعمال شيك سياحي ؟
هل يوجد مطعماً يمكنك أن تزكيه بالقرب من هنا ؟,هل يوجد مطعماً يمكنك أن تزكيه بالقرب من هنا ؟
آه ، هذا جميل . ماذا علي أن أصنع ؟,آه ، هذا جميل . ماذا علي أن أصنع ؟
عندك دليل مجاني بالياباني؟,هل لديك كراسة مجانية بالياباني ؟
إذا بتريد عطيني قنينة كولونيا .,لطفاً ، أعطني زجاجة كولونيا .
سوف نقلع في دقائق قليلة . من فضلكم تأكدوا من أن حزام الأمان قد ثبت بشكل آمن .,سوف نقلع في دقائق قليلة . من فضلكم تأكدوا من أن حزام الأمان قد ثبت بشكل آمن .
غيرلي الغرفة إذا بتريد .,"غيـّـر غرفتي , من فضلك ."
ركاب الترانزيت، إذا بتريدعملوا كرت ترانزيت . متوقع نغادر عالخمسة و تلت . إذا بتريد انتبهوا للاعلان.,ركاب الترانزيت ، الرجاء الحصول على بطاقة ترانزيت . موعدنا للمغادرة يتوقع أن يكون الخامسة وعشرين دقيقة . من فضلكم انتبهوا للإعلان .
هيدا عليي.,هذا علي .
هذه متعلقات شخصية .,هذه متعلقات شخصية .
هل يوجد مكتب شرطة قريب من هنا ؟,هل يوجد مكتب شرطة قريب من هنا ؟
فيك تجبلي تكت إذا بتريد؟,هل لك أن تحضر تذكرة لي ، من فضلك ؟
أين أقرب محل ملابس ؟,أين أقرب محل ملابس ؟
بدي روح عالمتحف آي.,أود الذهاب إلى متحف أ .
ايه بعتقد رح اخد بيض، مقانق، توست، و فواكه.,نعم . أعتقد أنني سآخذ بيضاً ، نقانق ، خبز محمص وفاكهة طازجة .
إذا لقيناه، مندقلك .,إذا وجدتها سوف نتصل بك .
هل يعمل ذلك آليا ؟,هل يعمل ذلك آليا ؟
هل بطاقة المكتوب عليها أسمك موضوعة على أمتعتك ؟,هل بطاقة المكتوب عليها أسمك موضوعة على أمتعتك ؟
